x, y, theta, stamp, 
0.7054405808448792, 0.43068602681159973, 0.9314647105667102, 1761316313645653481, 
0.7217064499855042, 0.4530165195465088, 0.9446348979345005, 1761316313736714944, 
0.7392472624778748, 0.4780901372432709, 0.9636775954959224, 1761316313835673308, 
0.7580357789993286, 0.5058774352073669, 0.9901572361175711, 1761316313946419167, 
0.7745597958564758, 0.5315587520599365, 1.0043275470382662, 1761316314045650880, 
0.7893615365028381, 0.555177628993988, 1.024467921113164, 1761316314136655887, 
0.8049185276031494, 0.5815297961235046, 1.068583601717042, 1761316314236634869, 
0.8194189071655273, 0.6085854768753052, 1.110536834486722, 1761316314336442483, 
0.8345435261726379, 0.6391844153404236, 1.1063380814078578, 1761316314445681009, 
0.8471547961235046, 0.6632073521614075, 1.0912075721048595, 1761316314537657967, 
0.8613061308860779, 0.6903925538063049, 1.0921378241541375, 1761316314635773521, 
0.8743116855621338, 0.7164346575737, 1.1189299560450128, 1761316314731491401, 
0.8889322280883789, 0.7469855546951294, 1.1296740369948595, 1761316314840342190, 
0.9020138382911682, 0.7738781571388245, 1.0968137376361602, 1761316314939671382, 
0.9153569340705872, 0.7987871170043945, 1.0922033473441495, 1761316315031865282, 
0.9298092722892761, 0.8270552158355713, 1.0975414427180257, 1761316315137033815, 
0.9446670413017273, 0.8571397066116333, 1.1113250232776628, 1761316315246273037, 
0.9566994309425354, 0.8820075988769531, 1.1150471481828912, 1761316315336753090, 
0.9704821705818176, 0.9099432826042175, 1.1117348184898759, 1761316315435656679, 
0.9839001893997192, 0.9368589520454407, 1.1022782153156327, 1761316315536852819, 
0.9996315836906433, 0.9664739966392517, 1.0836525188014392, 1761316315646700957, 
1.0126231908798218, 0.9905808568000793, 1.0932377633318058, 1761316315736674412, 
1.0263575315475464, 1.0177603960037231, 1.1158629164666043, 1761316315836659133, 
1.0389513969421387, 1.0441356897354126, 1.1172640182767466, 1761316315931752993, 
1.0543383359909058, 1.075896143913269, 1.1129738203906037, 1761316316046769878, 
1.0666896104812622, 1.1005432605743408, 1.1091688111110523, 1761316316136678573, 
1.0803874731063843, 1.1282217502593994, 1.1136822346490431, 1761316316236678313, 
1.0931615829467773, 1.1543917655944824, 1.1246562503514483, 1761316316332389657, 
1.1080960035324097, 1.186046838760376, 1.139953045494034, 1761316316447716517, 
1.119490623474121, 1.2110497951507568, 1.149377755940069, 1761316316536687161, 
1.1323161125183105, 1.239201545715332, 1.1494258287042844, 1761316316636672689, 
1.143817663192749, 1.2658541202545166, 1.1552783627632253, 1761316316733876456, 
1.1573951244354248, 1.2974879741668701, 1.1767871815640705, 1761316316844709390, 
1.1675628423690796, 1.3233256340026855, 1.1806394066597308, 1761316316936693707, 
1.1794111728668213, 1.3515698909759521, 1.180427231061763, 1761316317036678863, 
1.1907631158828735, 1.3793368339538574, 1.195927408658929, 1761316317134807600, 
1.2031776905059814, 1.410866379737854, 1.2055054291295544, 1761316317244721087, 
1.2132512331008911, 1.4374445676803589, 1.203314398175604, 1761316317337700479, 
1.2239887714385986, 1.465834140777588, 1.2020941209890779, 1761316317438704434, 
1.2346395254135132, 1.4946315288543701, 1.2098623708674094, 1761316317536229079, 
1.2464518547058105, 1.5262824296951294, 1.2132378496873266, 1761316317646725792, 
1.256293773651123, 1.5522791147232056, 1.2063282479051434, 1761316317736707670, 
1.2674098014831543, 1.58009934425354, 1.1986565466858314, 1761316317836716739, 
1.2786682844161987, 1.608944296836853, 1.2007390138068041, 1761316317936497439, 
1.291311264038086, 1.6406440734863281, 1.2013941245762758, 1761316318046735109, 
1.3010436296463013, 1.6664530038833618, 1.2026103745923113, 1761316318136704559, 
1.3119723796844482, 1.6944884061813354, 1.20378100511246, 1761316318236729262, 
1.3231359720230103, 1.723044514656067, 1.1976766303512216, 1761316318336476815, 
1.3353054523468018, 1.7541567087173462, 1.197327156873543, 1761316318445978267, 
1.345194935798645, 1.7799086570739746, 1.2054301790194453, 1761316318536713888, 
1.3559311628341675, 1.808101773262024, 1.2116714936155968, 1761316318636733659, 
1.3666889667510986, 1.8368552923202515, 1.2175939407919194, 1761316318736868904, 
1.3782802820205688, 1.868654489517212, 1.2242794914187132, 1761316318846471211, 
1.3875453472137451, 1.8944631814956665, 1.2270080394999459, 1761316318937723819, 
1.3977762460708618, 1.9234298467636108, 1.2319167760401644, 1761316319036729819, 
1.4079817533493042, 1.9521573781967163, 1.2328993541387772, 1761316319136300983, 
1.4189666509628296, 1.983594536781311, 1.233894720196581, 1761316319246749739, 
1.4284330606460571, 2.009582996368408, 1.2359172730111412, 1761316319337728448, 
1.4384286403656006, 2.0377774238586426, 1.2369578657767122, 1761316319436425328, 
1.4475502967834473, 2.063690662384033, 1.2406913660855563, 1761316319531035101, 
1.4566036462783813, 2.0901970863342285, 1.2446519088091144, 1761316319641260128, 
1.4632724523544312, 2.110184907913208, 1.2445113401019605, 1761316319739744538, 
1.4690430164337158, 2.1273319721221924, 1.248212178685972, 1761316319831981376, 
1.4739726781845093, 2.1423113346099854, 1.2501394966403667, 1761316319932420890, 
1.4785643815994263, 2.1564714908599854, 1.253064174155654, 1761316320041761633, 
