acc_x, acc_y, angular_z, stamp, 
0.4752320647239685, -0.09032374620437622, 0.6300122297129894, 1759497050902553812, 
0.5894132852554321, 0.35386836528778076, 0.6850947633429043, 1759497050932686225, 
0.5112309455871582, 0.8231629133224487, 0.6937373596927853, 1759497050963949361, 
0.5776512622833252, 0.20932376384735107, 0.6766768141950736, 1759497050995611224, 
-0.3519802689552307, 0.669084906578064, 0.784310934766818, 1759497051032651222, 
-0.16872012615203857, 0.9709868431091309, 0.7418232128326808, 1759497051062662591, 
-0.10122978687286377, -0.2937585115432739, 0.7536010386171376, 1759497051092692569, 
-0.23212724924087524, -0.2792055606842041, 0.7088269460284161, 1759497051124388602, 
-0.10550296306610107, 0.2571902871131897, 0.7052889843012569, 1759497051156062193, 
-0.10206007957458496, 0.8599523901939392, 0.8288182597455745, 1759497051182781040, 
0.31282180547714233, 0.20062077045440674, 0.7367787897282161, 1759497051212695914, 
0.09146547317504883, 0.003182053565979004, 0.7232558946633723, 1759497051242809110, 
-0.1612248420715332, 0.20000994205474854, 0.73563161272309, 1759497051272770113, 
0.5409693717956543, 0.5730776190757751, 0.7322412791344669, 1759497051302928652, 
-0.3622820973396301, 0.37392371892929077, 0.7446777763629859, 1759497051332792037, 
-0.22545182704925537, 0.08834636211395264, 0.7128883414282507, 1759497051363989920, 
-0.12515699863433838, 0.08038508892059326, 0.6864070166646158, 1759497051396375900, 
-0.33342140913009644, 0.12325489521026611, 0.8484450828492371, 1759497051422825239, 
0.21533888578414917, 0.6370131373405457, 0.7362413540818081, 1759497051452833355, 
-0.13389098644256592, 0.0928647518157959, 0.7022586329288285, 1759497051482870390, 
0.0013573765754699707, 0.08543074131011963, 0.7299855898302051, 1759497051512839258, 
0.24933916330337524, 0.2254258394241333, 0.767032841887303, 1759497051542905573, 
0.08637809753417969, 0.25265079736709595, 0.7566781060301605, 1759497051572995732, 
-0.03900426626205444, 0.1744140386581421, 0.7209446355311856, 1759497051604002570, 
-0.0934177041053772, 0.5893433094024658, 0.6711942436515677, 1759497051636681422, 
-0.01926809549331665, 0.2333027720451355, 0.8415638909086033, 1759497051663282599, 
-0.359306275844574, -0.12516498565673828, 0.7460781668591683, 1759497051692915996, 
0.34546375274658203, 0.3283470869064331, 0.7339527113212166, 1759497051722988662, 
-0.20658105611801147, 0.5159118175506592, 0.7364359431663058, 1759497051752969801, 
0.02316182851791382, 0.742583155632019, 0.7543808873586335, 1759497051783085272, 
-0.0038164854049682617, -0.08929973840713501, 0.7718971533491351, 1759497051813092999, 
0.11014831066131592, 0.3429425358772278, 0.762177493880752, 1759497051844226749, 
0.3697360157966614, 0.22900670766830444, 0.7343546714768057, 1759497051876219682, 
-0.3848247528076172, 0.028398573398590088, 0.8568258638801672, 1759497051903227854, 
0.07967263460159302, 0.45332813262939453, 0.7909390092923732, 1759497051932103607, 
0.019264400005340576, 0.2830626368522644, 0.71583756719511, 1759497051962122987, 
-0.2977743148803711, 0.0829918384552002, 0.7121909208025368, 1759497051992123830, 
0.349791944026947, 0.3732995390892029, 0.6996992318411108, 1759497052023170336, 
0.1421148180961609, 0.34572911262512207, 0.7115234348419223, 1759497052053158964, 
0.14195144176483154, -0.021066486835479736, 0.7016796246980269, 1759497052084426639, 
-0.052661776542663574, 0.5756924748420715, 0.7000503766350958, 1759497052116043558, 
0.06731575727462769, 0.40526139736175537, 0.7961635489131592, 1759497052143264392, 
-0.23100990056991577, 0.18005502223968506, 0.7173860980681193, 1759497052173538368, 
0.06016576290130615, 0.09414184093475342, 0.7687051754900747, 1759497052203264722, 
-0.049735307693481445, 0.19769632816314697, 0.8019009949180048, 1759497052232254543, 
-0.15260952711105347, 0.584208607673645, 0.7267992020237365, 1759497052263324959, 
0.22217416763305664, 0.3730105757713318, 0.7461596432283483, 1759497052293335705, 
-0.13475251197814941, 0.01174706220626831, 0.7822812240784591, 1759497052322979089, 
0.21946609020233154, 0.0598071813583374, 0.6845546346201368, 1759497052356070207, 
0.08765697479248047, 0.13173753023147583, 0.8242922349043248, 1759497052383435811, 
-0.11183243989944458, 0.3972243666648865, 0.7663791426298313, 1759497052413395548, 
0.23275607824325562, 0.40861576795578003, 0.7436628730412157, 1759497052443367974, 
-0.08361464738845825, -0.2648671865463257, 0.722712789901833, 1759497052473401687, 
-0.13752079010009766, 0.15818548202514648, 0.729138307620139, 1759497052503416224, 
-0.30645567178726196, 0.39120882749557495, 0.7337120928381651, 1759497052533443478, 
0.44712889194488525, 0.5104519724845886, 0.7607740011719132, 1759497052563989787, 
0.16956281661987305, 0.024050772190093994, 0.6966282939942796, 1759497052596531959, 
0.08342331647872925, 0.04994398355484009, 0.8388221263907505, 1759497052623617749, 
-0.20575201511383057, 0.4036237597465515, 0.7633089083180217, 1759497052653571691, 
-0.25068461894989014, -0.015510022640228271, 0.7358905417534177, 1759497052683695262, 
