x, y, theta, stamp, 
0.5097788572311401, 0.2017129808664322, 0.6628890567112827, 1761315848337446826, 
0.5313254594802856, 0.21894040703773499, 0.6894137258509442, 1761315848427229095, 
0.5546571016311646, 0.23866064846515656, 0.7166387855314791, 1761315848528195895, 
0.5776126980781555, 0.2593940794467926, 0.7431889782010711, 1761315848628671486, 
0.6021206378936768, 0.28257179260253906, 0.7653035715118567, 1761315848737331179, 
0.6216408014297485, 0.30208447575569153, 0.7837940303209877, 1761315848827188531, 
0.6431745886802673, 0.3241026997566223, 0.8011862240745626, 1761315848927210988, 
0.664253294467926, 0.3461790084838867, 0.8180092287979, 1761315849028656654, 
0.6870937347412109, 0.3710324168205261, 0.8349949060091503, 1761315849137247565, 
0.705477774143219, 0.3917873501777649, 0.849311643511701, 1761315849227251218, 
0.7255349159240723, 0.41500815749168396, 0.864714054311439, 1761315849327223242, 
0.7440314292907715, 0.43724459409713745, 0.8796108000784009, 1761315849423706941, 
0.7647927403450012, 0.46272775530815125, 0.898680666289296, 1761315849537836049, 
0.7796347737312317, 0.48172637820243835, 0.9132244901547037, 1761315849627227744, 
0.7953342795372009, 0.5024474263191223, 0.9325486442283394, 1761315849727230756, 
0.8107168078422546, 0.523597776889801, 0.9523183596625094, 1761315849837458716, 
0.8210631012916565, 0.5380997657775879, 0.9684294934536593, 1761315849917305270, 
0.8343112468719482, 0.5575891733169556, 0.9876517132868564, 1761315850027265035, 
0.8454195857048035, 0.5745912194252014, 1.0067435729893925, 1761315850127257721, 
0.8552339673042297, 0.5901522040367126, 1.0242667099121594, 1761315850224254782, 
0.8640027642250061, 0.6047754287719727, 1.0392943957306973, 1761315850317465275, 
0.8737404942512512, 0.6212953329086304, 1.0579821142963217, 1761315850427281110, 
0.8818950057029724, 0.6361957788467407, 1.0712648368358604, 1761315850527251051, 
0.8895991444587708, 0.6503815650939941, 1.0884692801143134, 1761315850625725074, 
0.8976271152496338, 0.6658365726470947, 1.101719319619084, 1761315850735286009, 
0.9039641618728638, 0.6785258650779724, 1.1131121947081688, 1761315850828295032, 
0.9104523062705994, 0.692111611366272, 1.1228114296755212, 1761315850929263321, 
0.9166712164878845, 0.7056096792221069, 1.1333229568945675, 1761315851027268697, 
