e,e_dot,e_int,stamp_ns
0.0976888615190222,-0.01980091995776557,0.020190257845537855,1761334170754012235
0.09473085866251069,-0.019437192251580207,0.01854833773658463,1761334170853137491
0.09141389095504748,-0.01977256687112162,0.020024834979940405,1761334170965666185
0.08839882067793015,-0.02014778345907603,0.01920831085358604,1761334171063031070
0.08572953214069925,-0.020102408332556297,0.01667083836743184,1761334171154007273
0.08256147749147738,-0.020444244637843324,0.016257192514974428,1761334171253033056
0.07928105508490392,-0.02050738845203629,0.0173394339483221,1761334171364121051
0.0762071447140241,-0.02020185477287269,0.01666388233282945,1761334171463038159
0.07351024966856197,-0.020236995843308566,0.014497104844448787,1761334171554040741
0.07050803106854517,-0.01998166087371894,0.013951594523560432,1761334171653092434
0.06739523780275518,-0.020446136719438294,0.014049921732068817,1761334171753411933
0.06389080770337681,-0.02099686109709196,0.01412315515416321,1761334171863056305
0.06104116134341717,-0.02109327928235674,0.0128625174712641,1761334171954046846
0.05805455235467188,-0.020495247504121836,0.011588584525809962,1761334172053047094
0.05520178505067955,-0.019570927558282738,0.011558203397335329,1761334172152986076
0.0515858333893853,-0.020466374041792624,0.01153895783500233,1761334172263047201
0.0488316817110276,-0.020927310224936924,0.010482897481082257,1761334172355073429
0.04562103817649271,-0.020568159897094557,0.009398275657446333,1761334172456111473
0.04240402726202297,-0.020391114922723514,0.009601514829799006,1761334172565545657
0.039263876361844544,-0.020645024329021933,0.008737980948470864,1761334172662051930
0.03631024010680863,-0.021547364117267324,0.007413314712703587,1761334172754054676
0.0326162355848633,-0.02301456234821227,0.006924295410025695,1761334172854055060
0.029738343056920913,-0.021113307065139583,0.00687402366980209,1761334172963066067
0.02654727348405544,-0.019654903202540566,0.006134308075055405,1761334173061057769
0.02341482542453654,-0.022083865174428452,0.00507369876011723,1761334173154044886
0.02017837866385491,-0.02212234839128209,0.004489485452466193,1761334173253078936
0.017104769624349668,-0.021294504941983216,0.003996688630428874,1761334173351581396
0.013341304336029213,-0.021859528711765403,0.0035096989533332547,1761334173461063345
0.01095834756787162,-0.019999335318571093,0.0027945692520808026,1761334173554064789
