x, y, theta, stamp, 
2.1168956756591797, 0.972723126411438, 0.04695211210070333, 1761317293406452188, 
2.1216952800750732, 0.9729163646697998, 0.04534160916312468, 1761317293504466713, 
2.12642765045166, 0.9730585217475891, 0.04578177733243618, 1761317293598049006, 
2.1316118240356445, 0.9734511971473694, 0.04899276701769568, 1761317293706475902, 
2.1366875171661377, 0.9736420512199402, 0.049698242093549956, 1761317293806465669, 
2.1414129734039307, 0.9739380478858948, 0.05007756544573987, 1761317293903488622, 
2.1458048820495605, 0.9741214513778687, 0.0502394261340026, 1761317293996659653, 
2.1510469913482666, 0.9745298624038696, 0.05044950225715287, 1761317294106506189, 
2.155853509902954, 0.974811851978302, 0.05107346208356012, 1761317294206461061, 
2.1604485511779785, 0.9749702215194702, 0.05151454757936049, 1761317294304478590, 
2.1647064685821533, 0.9752693772315979, 0.050679831555282114, 1761317294396423173, 
2.1697463989257812, 0.9753883481025696, 0.05030715398639497, 1761317294506472825, 
2.174245834350586, 0.9756979942321777, 0.049319617003417, 1761317294606468897, 
2.1784415245056152, 0.9758502244949341, 0.04900204639879573, 1761317294704601110, 
2.182696580886841, 0.975993275642395, 0.048444838264017284, 1761317294798076882, 
2.1875972747802734, 0.9761656522750854, 0.049261421444114196, 1761317294906653703, 
2.191281795501709, 0.9762616157531738, 0.046576347869625064, 1761317295006494583, 
2.1956143379211426, 0.9764978885650635, 0.0466757581908527, 1761317295104507931, 
2.199124336242676, 0.976696789264679, 0.04642779499441327, 1761317295197472815, 
2.2034406661987305, 0.9767290353775024, 0.04660660731811002, 1761317295307501068, 
2.2074365615844727, 0.9771189093589783, 0.047282083187407585, 1761317295407477563, 
2.2109460830688477, 0.9771715998649597, 0.046082849333953235, 1761317295503498661, 
2.2146778106689453, 0.9771688580513, 0.04536641463311602, 1761317295597877492, 
2.218997001647949, 0.9775077700614929, 0.045288483747354724, 1761317295707528303, 
2.2228636741638184, 0.9776372909545898, 0.04478424579455038, 1761317295806483379, 
2.2266016006469727, 0.9776778221130371, 0.04522462314319346, 1761317295903620280, 
2.230046272277832, 0.9780017137527466, 0.044903238697120276, 1761317295996822037, 
2.2339937686920166, 0.9781373739242554, 0.04419747890807755, 1761317296107501929, 
2.2377822399139404, 0.9782683253288269, 0.044162931872491325, 1761317296206509325, 
2.241178035736084, 0.978699803352356, 0.04520910518589735, 1761317296303878966, 
2.244478940963745, 0.9787690043449402, 0.04457800115574331, 1761317296397568767, 
2.248216152191162, 0.9787183403968811, 0.04388820907514105, 1761317296507676697, 
2.251525402069092, 0.9789783954620361, 0.04307020853050504, 1761317296606495658, 
2.254444122314453, 0.979143500328064, 0.041619879850564444, 1761317296703584673, 
2.257661819458008, 0.9790629744529724, 0.04150567895100845, 1761317296796367237, 
2.261098861694336, 0.9791142344474792, 0.04073652301266125, 1761317296907501212, 
2.264254570007324, 0.9793879389762878, 0.039860348967419974, 1761317297007500347, 
2.2672224044799805, 0.9794830679893494, 0.03846459816965823, 1761317297103605260, 
2.2701125144958496, 0.9794522523880005, 0.03859022350427642, 1761317297197602766, 
2.2732746601104736, 0.9798029065132141, 0.039120706043699695, 1761317297307529669, 
2.2765302658081055, 0.9799139499664307, 0.039389861217739505, 1761317297407526403, 
2.2795181274414062, 0.9799031019210815, 0.03998780838010116, 1761317297503524122, 
2.2823493480682373, 0.979880154132843, 0.039655692673711954, 1761317297597543604, 
2.2854397296905518, 0.9801667332649231, 0.03906181192393367, 1761317297707543510, 
2.288736343383789, 0.9802473187446594, 0.03897952320775914, 1761317297807519290, 
2.2917447090148926, 0.9803013801574707, 0.03768485480816442, 1761317297903618965, 
2.2942309379577637, 0.9803499579429626, 0.037405177352400336, 1761317297998007286, 
2.2974908351898193, 0.9806077480316162, 0.03704535623984064, 1761317298107560118, 
2.3006834983825684, 0.9806598424911499, 0.03710688684838936, 1761317298207523856, 
2.3036949634552, 0.9807083010673523, 0.03688324105687808, 1761317298302645892, 
2.3068881034851074, 0.9808005690574646, 0.0366391570143217, 1761317298416856262, 
2.3095204830169678, 0.980963945388794, 0.03597801128124163, 1761317298507643514, 
2.312488555908203, 0.9810242056846619, 0.03606076522019365, 1761317298607542406, 
2.315397024154663, 0.9810003042221069, 0.03664659888430499, 1761317298702617269, 
2.3179614543914795, 0.9811349511146545, 0.036895279674044906, 1761317298798044220, 
